miRNA	TCGA-D8-A27I	TCGA-A2-A0YC	TCGA-A8-A09Q	TCGA-AQ-A54O	TCGA-AC-A23E	TCGA-E2-A10F	TCGA-E2-A105	TCGA-AC-A3YJ	TCGA-EW-A2FV	TCGA-A7-A5ZW	TCGA-A2-A0EX	TCGA-A8-A085	TCGA-E9-A54X	TCGA-EW-A1IW	TCGA-A7-A0D9	TCGA-A2-A0T7	TCGA-A2-A1FW	TCGA-BH-A8G0	TCGA-A8-A07B	TCGA-A2-A0ES	TCGA-D8-A27R	TCGA-AO-A12B	TCGA-BH-A0BF	TCGA-D8-A1XS	TCGA-E2-A15K	TCGA-AN-A0XP	TCGA-B6-A0IN	TCGA-BH-A0HW	TCGA-OL-A66N	TCGA-BH-A0BJ	TCGA-E2-A1IO	TCGA-OL-A5RV	TCGA-BH-A0B4	TCGA-D8-A1Y0	TCGA-BH-A0BP	TCGA-AN-A0FF	TCGA-A8-A09A	TCGA-AR-A0TV	TCGA-AN-A0AK	TCGA-A2-A04V	TCGA-B6-A0X4	TCGA-D8-A1Y1	TCGA-BH-A0H3	TCGA-B6-A408	TCGA-AR-A1AW	TCGA-A8-A07P	TCGA-S3-A6ZG	TCGA-BH-A0BV	TCGA-E9-A22A	TCGA-BH-A18U	TCGA-OL-A66K	TCGA-A8-A07F	TCGA-B6-A0X5	TCGA-B6-A0RQ	TCGA-E2-A576	TCGA-A2-A25E	TCGA-A2-A0ET	TCGA-A8-A08I	TCGA-EW-A2FW	TCGA-A2-A1FV	TCGA-BH-A0C7	TCGA-AR-A5QN	TCGA-GM-A2DN	TCGA-BH-A8FY	TCGA-BH-A0B1	TCGA-EW-A2FS	TCGA-EW-A6SC	TCGA-EW-A3E8	TCGA-EW-A1OZ	TCGA-A2-A1FZ	TCGA-E2-A10C	TCGA-BH-A0BR	TCGA-AN-A0AS	TCGA-A2-A0CR	TCGA-A2-A0CW	TCGA-B6-A0IP	TCGA-OL-A6VQ	TCGA-A8-A099	TCGA-D8-A1X5	TCGA-PE-A5DD	TCGA-A8-A09E	TCGA-A2-A4RW	TCGA-AR-A0TZ	TCGA-3C-AAAU	TCGA-D8-A1XV	TCGA-BH-AB28	TCGA-EW-A1PC	TCGA-D8-A1XM	TCGA-AC-A3OD	TCGA-AC-A7VB	TCGA-A7-A0CJ	TCGA-AO-A0J3	TCGA-A2-A0ER	TCGA-A7-A4SB	TCGA-BH-A18L	TCGA-BH-A1EV	TCGA-D8-A1J8	TCGA-AO-A0JG	TCGA-D8-A1XB
hsa-miR-130b-5p	1.144162766482536	3.5708069210916755	3.7138173419064637	2.6008777692410328	4.1657982773460445	2.451930306253738	4.385485919520684	2.5429132698058674	2.1681575897483136	1.7486267584069053	3.356747372127419	1.9769146257811168	3.4557567995258367	3.8273643564791406	2.6068567969140615	2.1430924726831075	3.860059647132974	1.9794596148796202	5.582337325177232	3.17255608249275	2.7405750548394234	2.760845126668748	2.8698740693799776	2.946699307618932	3.595144242186672	3.00676463646812	3.2709731003659352	4.722514881706877	1.4474396171909565	2.700802256730724	3.197299593776146	1.6710157625829112	4.660241748977029	4.113271910492711	4.42560997611336	3.4019493327494206	2.832039033241904	5.263203051015632	5.246278409605252	2.326220657361037	2.7808574199866305	4.706050370149132	3.4670429264831926	2.6200831839951824	4.6457529584359145	3.1679485265242846	1.3571780863690757	2.8186622023153	2.0086039250496697	5.061139831980756	2.1711558326181506	3.36922887334921	4.574906315384446	0.8423603210396531	2.4143165543695035	5.377194147758715	2.674644234026019	4.132152936785791	4.220727640088782	3.3804129153129696	3.3426987816068516	1.8703980625008194	2.4770838875066254	3.4962331302514	3.231182204734272	3.4360615467475393	2.929220613759791	1.8829964336959546	3.820822138936419	3.9454261393313343	3.8589134096743796	4.838184107749738	2.8805912657114296	1.7616942444540218	3.1657563332585017	3.12617608349319	0.9220054176133945	2.1556212640049623	3.586753375954533	2.1746631257236273	3.0513014216312544	1.375951667220162	2.7256622600353255	4.197122139850139	3.5415654573233266	2.2972659560264104	5.559181890268963	1.48557923746778	3.757513600237571	3.322469173778503	3.5423987275808795	3.5300961977625107	3.2653799677962443	2.00249089247755	2.0995295385515393	1.4552048575100853	4.179544833908179	2.06537136798028	2.845925685171387
hsa-miR-130b-3p	2.272689815986556	3.2282660877184144	3.622114053794251	2.304702195662544	3.610001676046465	2.6361541139924713	4.327083369378707	2.843860959808283	2.6419469437575733	2.9358362622383765	2.2649777311986723	3.2051125128931206	4.388467240673472	3.189084996588476	2.0197197582188346	2.5694376359653157	3.562758448946054	2.3631330412995606	5.2557519870319656	2.3242961394987063	4.055651908632502	2.5734991772728506	3.492336853975174	2.317292889551578	3.945840217896694	1.8315235519341864	4.355381603531098	5.050497644037867	1.6194993846576957	2.49958567463218	3.006719252897348	2.2143250206435185	3.716198437753868	3.622340149495565	2.8451355016879445	2.9308541469740015	3.85456969244622	4.696902208440387	6.1565732487782885	3.8216764198313538	1.20478202182357	3.945796196782453	3.4670429264831926	2.665813115533006	4.111060046790926	3.3840476228332106	2.611518034057196	1.9239674962025244	2.468815832320674	5.575097167900159	2.3342520989374753	3.256334910336742	4.467331323284682	2.0607130841927033	4.132188543422949	5.497214494087258	1.4828161793253647	3.7577058908709757	3.564955562762561	4.152261963168907	3.435951416074128	2.1704162003424665	4.053662564752549	3.8231602546510777	3.6573470000106396	3.8173841963162367	3.187632620479961	2.7128235414625097	2.948290459274473	3.4065421138119105	3.6464737348676812	3.399922939846033	4.741325008769801	2.4151142236419667	3.2766157736692483	2.471903007030518	2.112148809087634	2.523927112789276	3.1778148089953917	2.317142936343406	3.051301421631254	1.810254908447401	1.7681944760532808	3.9258643295818576	2.7101644423672924	2.122981607294237	5.590225389123381	3.0358320758705912	3.2119827908701466	4.083171080104431	4.5627715666923345	2.728539220129324	4.006956489128229	2.8461320143104727	1.2988399929002943	1.9020185575871915	3.9607502636349694	1.97833654041589	2.6224756225276598
hsa-miR-503-5p	1.5930974101378468	4.560886415983358	3.8000382495035967	4.114830839035681	2.5371278962487787	1.9931251679618653	4.646554038335398	2.722481361333345	3.283362482422628	2.6205706641829445	2.2649777311986723	3.6039187529450083	4.7308187700771285	4.378045989098777	1.826141731138284	3.758013995062292	4.316816870912921	1.5470822927728436	1.3882889924184099	2.941173421298633	3.2080306443103903	3.3333677736527427	5.729487957353706	2.1226447889005575	4.568288986183002	1.8315235519341864	3.614575777129576	2.852123933384916	3.1887191354667217	1.8234294565644276	2.833760792845016	3.0498551617255236	4.920556541160681	4.194184450241204	3.2487449558008037	4.996368249076114	5.777762133908437	4.021378963323653	4.888088227407882	4.540054524525911	3.516039257636146	2.2383935549749854	5.490847701220212	4.021974290431363	5.4475460434616885	3.738183560650713	1.6460599950408439	4.394262900950075	0.6823806415205316	4.181511526467518	3.455816750553258	3.979817151691401	1.9464169645497609	2.876536434714649	3.438616012443304	2.8698021546591623	3.1091070489360333	6.632369599320655	5.2119540166141665	4.118665032376829	3.6061149840693005	3.3641759530519155	0.0	3.264541597077006	1.840625454925258	3.322597857880195	4.192947610708285	2.5457526991103134	3.110108654421629	2.4599281986358337	4.999643419389013	2.6573222239034897	1.8494653826924528	1.4026050403758028	2.3565410646232148	2.7891190913060195	1.881367737745759	4.629780783366658	1.6407372330140324	2.1746631257236277	6.4763147429428205	2.474633197139716	4.957841282476628	5.05972180936466	2.0372482232672304	3.0802528704209013	5.122806789347031	2.536249020663942	2.250166786409637	3.8712771848422247	3.057044057135911	1.9312749686650486	3.489420873191267	2.341465993281923	2.217470683844277	1.1662357506786334	3.99411239333771	4.7402996922711065	1.4432633893807767
hsa-miR-27b-5p	1.9349883494160147	3.6690237062665387	2.0814403014457783	3.2394376007866215	4.438644332491298	3.2585685403860056	2.578986948286388	2.6796409739936924	3.078060284148402	3.3842628934564543	3.1065057834520027	3.971085465969011	3.083895898115773	3.974353623759502	2.8298699132764504	3.6746795094617184	3.5627585712384278	3.2705514398028783	2.5491864703024527	3.3245920160893623	3.0683916398650766	2.760845126668748	3.387503196926426	3.1647740137644833	3.65983758186817	4.380814967422562	2.1574278648878367	3.1335280735299365	2.501703494107402	2.387369584360849	2.922830377260967	2.9368126417661404	4.342383272296264	4.679574729344746	2.765349329938055	3.4990826880358497	4.026976650782589	2.5481233831792647	3.5520488791046962	3.5789053288550874	3.4313125917824636	4.3914983833390755	3.676092257611442	2.8354850437390615	3.2521430134602825	2.604799193024229	3.354597795714778	2.997586773400075	2.6877476322261793	3.5207473343802755	2.8478172121619445	3.256334910336742	4.086045204891672	1.756572205949136	3.786090057954546	3.3239154017845474	2.0500283803467707	3.0901490284480904	3.0214739726442574	3.064754071966371	3.1904411800632366	3.4622651471230537	3.168881439548106	2.7006294229677033	3.79787040486909	2.793870573855446	2.614198230771226	3.1803410877463794	3.345023019060254	3.4468078661195602	4.514336626418039	3.6643626366855258	4.832036635889237	2.739531192037096	2.8622948683098874	3.5185132262549192	3.862851620240936	2.902895331100888	3.4254533845688973	3.5291226408360843	3.234358737557004	1.9865448906949312	3.107665703858462	2.153230239095125	2.113158984908074	3.0152023305431834	5.035277781809805	2.3787032030521162	3.3948836479146274	4.578652207893745	4.920799591204715	2.058545489784264	3.000034875957945	1.6427136723874995	3.6226255010557105	1.6958407171063539	2.692419114340999	2.499682618498413	4.011701826906157
hsa-miR-339-3p	2.9741032494326953	2.77820595057066	3.881395766444818	1.4269894853633303	3.625684760726579	2.451930042405568	4.385485850409326	3.4648650221552146	4.299239120981681	2.2816829424592004	1.6668134564392794	3.4573462370841237	3.2817742751093846	3.189084996588476	2.4809307880019174	2.4740737779050956	5.121109362559099	2.1056365884700603	2.901247638219692	2.5874291295564578	3.7552516736964368	4.060303413007095	3.2744508103389336	1.7253068811021006	4.310665796826981	3.315703261996355	3.891881280366134	4.297329532017965	1.6194989150018624	2.7917801048550728	4.5105235692415215	2.1138968543259886	4.814687890598472	3.6223401494955656	3.7410859252879525	3.4019494692964662	3.5870572559272857	2.8548100868594557	4.327282664181858	1.9708265645976022	2.6369365207829056	4.030308716213292	3.429054725546684	3.1570076031035463	3.9754315942055345	4.145800561824326	2.3554582174461554	2.500229180231452	2.3019111040611295	4.103718629018414	2.6451856727844447	2.2895020730719877	3.073960636419012	2.8765364347146494	3.015524262175789	3.860036781046815	3.03205678883032	2.9095291872970215	4.028870661410823	5.058925161949005	2.8944065724691344	2.887399043993239	3.7203396307988936	4.365394669854464	5.6453385900515425	3.6859130978716466	2.7577025474271055	2.7517341006133798	4.128496837511018	2.744677723698049	3.9358407937297875	3.538193031265378	3.950917648304272	3.573951333391716	3.194280149679438	3.0490037593678903	1.8304265299984301	2.902895331100888	4.1655909712630015	1.741231181185754	3.7966988479349375	2.1436198271278104	3.5641626450606814	3.3688374165400985	3.4272540816767894	2.183446708773054	4.649643400706825	2.5362492695389856	3.21198294665436	3.845691029841263	4.24593630984265	4.188659359745479	2.547520778742758	2.0024912526117418	2.6114279143566526	2.6382742455114583	3.9941123933377103	2.974694002862209	2.2577884346485484
hsa-miR-1180-3p	3.4965287738778397	4.83923656883361	3.048351941157452	3.582259491584734	3.060036683469955	1.9931248053281245	1.8022341226173348	5.308199863921389	3.5214866952083645	2.343984733400567	1.395799790021843	1.7438176954663662	3.371386568420168	2.7186843728564227	4.1121664722302524	3.4424870831624137	1.5325301066772243	2.428985334978958	3.1840266888532542	2.9411732332961344	4.878569980498299	3.6502894780979553	1.3659743158585422	2.3767472975451063	2.286805954940994	2.7566041466295834	2.9859332644743857	6.138807678423383	2.983485173998278	1.4291126631295525	1.982270727446292	3.1377297624122207	2.584954775588219	2.4131361793771826	2.5911790377980006	4.332039988116143	1.5039793917460573	4.808094282269014	3.224200309699105	1.673531683481433	3.9406613536614135	3.657751881988699	1.2850374659370014	4.021974290431363	3.1297025640705516	4.36500102512778	5.172740598194341	3.660424662308541	4.089736953398497	1.9476751991902095	3.1620528434136275	2.6880515258239797	3.5663053212069933	2.711686089849561	3.885515891623599	6.509978265931375	4.826436347696794	3.757705997606516	5.0795389220094025	1.6071332555246693	2.433802005209733	3.6952705322926485	2.8258424796057877	5.5740314227735235	3.5016443356238818	4.869961973038716	4.74564595140393	3.83418457313952	0.9382006383991927	4.079522487055087	3.0958155625971635	4.278221524557971	1.8494653826924528	2.9770992512605727	5.196101671449661	2.471903007030518	3.094480041128347	2.8170721324866164	3.4812479636447238	2.7276343345678042	3.737279610659929	2.2161778215513177	2.4360291526910007	4.936127918875637	2.3822276013391126	4.211434595155373	6.462248289050633	5.364803590723768	3.8852869547242253	5.375626203663494	4.343776255604613	3.9468567147993094	4.145087655816101	1.6427136723874995	2.427855114025944	2.3166126961619122	2.097064245269957	1.9783365404158897	3.4098491941005284
hsa-miR-363-3p	2.7759348917006466	1.812055890024448	2.7347676137450945	4.371786951487296	5.404990529720819	2.8747163576830443	2.3634514038083365	2.542913022094271	3.89743325852015	2.076800951168013	3.81257563396042	0.0	2.7244884918049084	5.1294418356975395	6.091934821809898	3.9474477992331187	3.053335424658317	2.5374550162563665	3.1840266888532542	3.2756720748200556	1.0953665107411403	3.909976708543671	2.3056082507750526	2.5416861349186	3.036545924804806	4.335815726304794	5.10072270828793	2.628506622336266	2.851609310296156	3.683659957035085	1.982270727446292	3.870503927724459	5.2533319716772695	5.796443309110411	3.306261370889123	6.3955479556583175	2.0216215953109815	0.7593057241718985	2.5282191666687277	1.2986367319081222	1.20478202182357	2.2383935549749854	3.130794528528471	5.210816666407299	5.000458828292879	3.657461905313798	5.144062755055105	2.376284172850024	1.6400421585531384	4.181511446804793	4.322043863481526	3.748933356036416	0.6515291385612915	4.996671872686859	2.8677294778356877	2.679935085496954	5.355346062188261	4.5878795366370895	3.3627386693424492	2.750625025119129	3.684218214326431	2.712409722956895	4.620576795661922	2.9883865441040682	5.663823255795578	1.2824736601700515	3.8094682714215766	3.316340866763237	6.166874811436685	2.000455686086607	5.685421117715289	4.1110095311063155	2.633973635275823	3.744495987202463	2.4303382735167096	2.0646851643634214	4.5226350190021165	1.4477391312074908	5.209853611542991	5.400550159690762	1.0850683439520705	1.4973843818717203	0.48650397518653893	5.717593367244023	0.9161190494582752	5.134165140978994	3.031901217137104	2.926205239025592	2.3241976241293627	2.355016649684946	1.2211912933727527	3.391902890309815	3.9069277003981955	2.181911627519732	1.9710813060370076	3.0815990278407717	6.0408717330339	2.06537136798028	1.4432639202042938
hsa-miR-425-3p	1.3860223963488858	3.228266087718414	5.02302789180288	2.3846379527263823	4.077324800311004	3.0143260988155074	4.947254356074897	3.0258996917802947	5.293204394938433	2.076801293212801	1.8948784506092082	3.2941812785431237	2.854496083240785	3.3413260404500686	2.342952969166256	2.5694376359653157	5.414284134784935	2.4289850670035387	2.901247638219692	3.2756720748200556	3.2517266958102136	2.9266352746377238	3.4923367256532196	2.866011215067216	3.527412796826954	1.5456449648566477	4.415114992787949	3.2163260491851626	1.6194998543133758	1.1824431813174998	3.847361508080909	2.5832504829326823	3.9341032520476507	3.412916488980857	3.414840267780701	3.499082560379538	2.4017830733495753	2.709600941961768	3.2242001550982753	2.4275762971392636	2.4770512628835206	3.808950686453252	3.676092257611442	3.419771723471051	4.0448390021531315	3.814626996957577	3.017789433469124	2.6143631407249774	3.374924790892158	3.1076982128669117	1.231205805785089	2.0395237602909404	2.9726903029186365	3.0244669115741236	2.4143168251099	4.610926769188854	1.884561470036582	3.8608149819024544	3.2499013958389584	2.835798300827118	2.894406572469134	2.658250564882461	2.9012863335442938	3.798574147838752	3.79787040486909	3.708673795793624	3.3474389751892035	3.061483165648183	5.481208550411426	2.536555518931116	3.4506651240971475	3.955145511228168	3.0911418117580047	4.086575996822691	4.214186294809743	2.213565686855277	3.33275065051045	1.4477391312074908	5.409992243904739	1.7412307495360506	3.542756010396842	1.986545254900329	1.3808306358578983	4.341238454159799	3.397202527727627	2.5930902588038416	5.320881792674218	3.632486096056614	2.909348851050198	4.71207327262252	4.888739956818145	4.011211642031939	2.791447350864583	1.8691445420507742	2.6951388005448886	2.2426826770891477	3.3372269213802506	2.3689204636456087	1.4432639202042938
hsa-miR-340-3p	2.211179178582424	3.351706031120867	4.350056376842957	3.711873663042028	2.9144148089093287	2.3501730952310886	3.339308100320628	2.9194543080732025	2.7599028306768782	2.7641918020974874	3.356747372127419	2.1775366018578577	3.455756667901116	3.4790240921866618	2.6068567969140615	2.7431122490091706	3.6585519131112085	2.0853586834619304	3.4203587962389728	3.061498324485915	2.8006484354419365	4.129973526839769	3.7676576569755604	3.467898437251704	4.139754489165545	3.3157032619963553	2.630354823256344	2.95214955170886	2.4570202349679486	1.6397011467077447	2.8789830481809973	2.7486785948220502	3.9341033466065696	4.734712916272914	3.414840267780701	4.103997200845522	3.25838579423789	2.854809887140599	4.766979669047319	1.6735312310910024	3.3412979257473996	4.185791064128178	3.3900395408742408	3.3653757812796026	4.689754454967207	3.5719545039388665	2.140007390778859	1.7350353359267308	1.1437658772812591	2.747397573376842	2.613766773548126	4.604856876857841	2.8637709731383256	1.756572205949136	3.7013010075497346	3.187832028540471	2.864390275268654	3.58775285766136	2.9937083214004194	2.2276266604830686	2.827143280018915	2.9107505833049445	2.825842683263698	3.6136350232124195	2.7673833079276977	2.612653344712541	1.9957801799984036	2.1967761895109845	4.103085436607018	3.9170436225908554	3.502164525245067	3.2469820724717673	2.880591069685037	2.0489813783936204	4.564851027163902	2.0646844742989394	1.4800037134157191	3.3927174889936498	4.059619748454438	3.238103382600312	2.7240782965334165	3.402223435233985	3.3538949211999354	3.784369863849814	3.2024277460593935	2.636993191652836	4.460993495887317	2.0001776901573423	3.089965668801995	3.5294776647207344	5.042355907989813	3.391902890309815	4.145087574253412	2.6967039816121714	2.9884972055641366	1.8026098645238626	4.707869245245423	2.368920743099658	2.6224756225276598
hsa-miR-758-3p	2.4954441674365255	2.5904452365716524	2.3335291863674286	3.281807261885105	4.582194205464601	3.141609979792475	3.0811348430816157	2.58994390136849	3.078060284148402	5.125309066476699	3.194831270110485	1.4656622753578945	3.1862252646888196	4.5124398259422485	2.7226682679151337	3.5398921832494787	2.4132393613997394	4.749018353274481	2.5491864703024523	4.172720355838498	2.677891141702697	2.573498934757252	3.274450959580967	3.3834552465436536	1.4129160535985037	3.7861399285380606	2.630354823256344	1.844758343751848	3.729376332329251	2.2656841825147587	4.466760294389106	3.6491603578777982	2.747225947862556	2.4131361793771826	3.971876165713028	2.437515111349399	3.4320610011868498	0.0	2.7992406240485512	2.9881984845433216	2.091719802004278	3.1541723276306657	4.095342203251111	1.575285553290556	2.6840965492405537	1.2941382132171435	2.6446523724112803	6.088982013565868	4.672075472481192	2.2660461623379478	3.0491445685968537	3.1338510137559448	1.9464169645497609	3.499368198083838	2.3036263355673756	3.187832028540471	1.4828161793253647	0.5859780628323095	4.108700229748568	2.227626352004361	3.5654184430421867	3.0850903133009746	3.5895997339187304	1.2839247752766427	3.6573470000106396	3.7086736852390567	4.468040522150029	2.545752699110313	3.4695614493207643	3.5612706840777038	2.799090932157359	3.4935593604969224	2.9361788741780575	3.661742430114514	2.7705607795117326	3.0490037593678903	3.6294821532364017	1.1990295091429872	3.425453115256533	2.8262587175310294	1.6973076521767871	2.6420079410849477	2.073259937365434	2.4224999342774103	1.6859780502354202	2.5930904979716294	4.460993430184119	4.248151960531434	2.0896319379095214	2.1612027625868304	0.736124909604245	0.4348178198532862	2.0809503801559037	2.0648100201421586	4.5175677980764695	4.203165777748798	2.5199031145853197	1.97833654041589	4.2649221978513765
hsa-miR-4677-3p	1.5930978885631069	2.5904452365716524	4.350056447666432	3.1043086889467344	3.1495443181945517	3.201274471030627	3.0811348430816157	3.4648648914143996	2.58828481052137	3.384263169849887	1.6668139109382125	2.353635507560278	3.0838960684408927	3.8273643564791406	2.0197197582188346	3.2828154720130818	2.9561408530452926	2.5072869789730463	2.0824849079425687	3.4177198927375936	2.9671760532753066	3.0753221027838733	4.6242502231086	3.2937607839622456	4.634170624097474	2.7566041466295834	2.157427864887836	2.8521241334032013	3.014653163057973	2.49958567463218	3.085997274999749	2.8767865133590242	1.280102551185383	3.220302874897539	3.8610911683147178	3.297801366450089	3.163021578348406	4.444950038942883	3.5520490022788325	1.2986367319081222	2.2972123144286334	3.2974765690735865	3.13079469333535	2.2515354791745965	4.235026429096514	2.4214026567805242	3.272186295972347	3.0793618467529154	2.3019113968738196	4.392500649935118	2.7355333050855317	2.999995217943637	3.1685861592148603	3.597142124717751	2.360032767714015	4.713618535429047	2.7726345852439134	3.250651123247473	4.015125353904311	3.262302442374767	3.3900784233612438	3.4303040256082706	3.106490789773686	3.0728255711871104	3.1284514763723923	2.5635543370516762	2.5099305825677023	3.122135561153695	3.8516668512790377	3.9170434313896463	3.1613540268874583	4.251664251452312	2.1607767064628955	2.197375454060807	3.904672532237035	1.8986538964100224	3.198580596332044	2.2891127484012603	3.7318192508993904	2.8731528899305103	3.961548204202223	3.7092230195120828	2.4360291526910007	4.131852922402871	4.175955914409762	3.259464049138432	5.164657191305178	2.536249269538985	2.5873263961490243	3.76609190603915	1.8729406307222634	2.175493072794234	2.0809503801559037	3.1634133855939495	2.77425725620985	2.4539948582024276	4.089805772350735	2.4996823632593417	2.4516246364372414
hsa-miR-454-3p	0.6826534345146029	3.6690239332490266	4.406117708178685	4.270222312364016	3.0829396537711022	3.014326277487309	4.13619107749388	2.3377747488141054	4.918737345376687	1.8379294960895383	2.5592550352444094	3.5324932234075685	3.996210010828928	3.774840407270853	2.7226682679151337	1.7128388874513445	4.429734985895007	1.633415551337751	2.901247638219692	2.002220155643144	2.3957553464190617	2.760845126668748	4.669667629513201	3.7635106726263765	4.634170624097474	3.570012346697939	3.1354811754509933	4.178453718233971	1.9121051045800321	1.6397011467077447	2.5835780726340354	2.1816198399403057	4.576340445547453	3.997805932907925	2.495516321657225	3.4019493327494206	4.026976562243895	3.9584891404917486	4.888088227407882	3.390909941300863	2.9117145868983507	3.9886712978606766	3.6760922576114425	3.337388921441053	5.226391375930269	3.5719543824823115	1.710067523800277	1.9239674962025244	2.6877476322261797	5.217048489847203	2.7060417209219905	2.5024955850887136	4.133739064129248	2.8765364347146494	4.384167777561457	4.316793531336536	3.38175701289525	3.002663606794991	3.6913343172678315	3.2623022917984317	3.079206285846817	3.5392007585242036	2.746234851484604	3.113261318145408	3.231182204734272	3.133684915410293	2.8025310548824183	3.759782604293971	4.719537235899438	2.2021094819658806	3.5021646527108983	1.797988886005711	3.274841256190593	2.3741164278248643	3.2360351743717235	3.0490039337693546	1.881367737745759	2.008506311811298	3.0359852532606975	3.308035926525621	3.6105535883239606	1.7133132127879096	3.2961642199507546	3.2962229050098246	3.541565085427393	2.7209837057904114	4.460993364480917	2.5362492695389856	2.6462388424070458	4.072181029302624	5.57285104669244	4.932919629676217	3.000034875957945	2.915416718717327	1.9710816742730186	2.0823819753674573	3.6618018688634097	3.222045653192945	1.4432639202042938
hsa-miR-450a-5p	2.495443911471415	3.5708067996050112	3.3057970514347286	4.0671756111882535	3.1495444809051545	1.5175852601009057	5.022793480484873	2.58994390136849	2.9420659772062936	3.603856137053727	4.437207620428226	1.9769146257811168	3.816422582301283	3.6047170608920642	1.0131764091011135	2.371957264646396	3.271034513682957	3.5475173862670526	2.901247638219692	4.925694263389112	3.2080304877837076	2.5734986922416123	3.2744508103389336	2.82390924772338	3.8929965748030853	2.070014582967403	3.394825230204769	2.363755902477272	3.0750391996015347	2.499585419327766	3.9984427864070966	3.741811005140678	5.141003278673316	3.5421806892579317	3.188840275120225	2.784386560299299	2.559892828583412	2.3662676865724674	1.7588557035826848	2.2172026355510157	2.2972123144286334	3.0768029159771735	5.282948892056798	3.0575877506816136	4.553506763812801	0.7875597791571654	2.140007063318965	4.682915425127173	1.4928048597697836	2.7473973581152773	4.008403699918517	4.178798122150385	1.9464169645497609	4.721120893501732	3.438616145552549	2.203362109317225	1.2303280620975174	1.5869924299851608	4.35772950643345	3.322566024110211	3.293710151548428	3.222067422442514	2.2649641470519866	2.4709750647205357	3.9259130347531452	4.031115037219262	3.809468374378163	3.1221355611536956	2.9482902720194217	3.44680773368062	4.111925546308652	2.4856317664415952	2.336325946882905	3.2506281681245146	2.2787641909388237	2.3485090598502145	2.311053810151397	0.5179817184267238	2.7020928014793686	2.4468079169831505	4.366380245900372	3.463121499753747	1.7681944760532808	4.7255241656354245	1.87227782482971	2.5930904979716294	4.619865518315933	2.0001780510307516	2.5873266363439034	4.038699803634019	1.8729402359689187	0.7684852255857494	3.8541860053196992	2.6157548896422793	3.1154701940998875	2.9941851865441556	2.771511394092051	3.1442136279873787	3.1552673191949574
hsa-miR-539-5p	1.0061054783536514	4.611169254694627	3.0483517665634383	3.281807410319443	3.4071687290663126	3.9221670141644656	3.215988939696753	1.4530976171779657	2.1185440141918606	3.3543058376698776	4.201712750512986	3.110181231528984	2.244736758288323	4.34239597592578	3.5475331826102274	3.9474477992331187	3.0995826210698527	2.522449851241648	4.7486162923714925	5.118351507318063	2.740574838414863	2.3581415553153597	4.797923993541523	3.494982246492901	3.7811221662535415	4.031638864353825	2.8190713771131017	2.0392484479213318	2.2101382640681106	3.533571678151177	4.116431808151089	2.6564821894019337	5.280098898227351	4.056693733872483	4.201428132301386	3.063812941053692	3.9717655810653936	2.3662676865724674	3.0273111307547294	2.326220945123631	3.7439162243225703	4.292307944070109	3.9949049035164026	2.190267004201061	3.2521430134602825	2.9136789084161907	1.0948310544324351	5.782144697213808	1.7736346517601669	3.3957593294342496	2.9008437650157597	3.906885687174269	3.073960636419012	3.3944831093816257	2.2449244762229132	3.3239154017845474	2.0500283803467707	3.462198865425691	3.426433933919188	2.6601058481101822	3.7939747231293177	2.6019777368480477	1.0989095306931207	0.5639732525612164	4.745050560332285	2.5635543370516762	2.7114356397374864	1.5711896621500971	4.050878758961806	4.498831054243312	1.918898222893521	3.4935594887905657	3.923673896248197	2.1973751393658287	2.826298318580106	3.6807916496643855	1.544641796082801	3.4508632005948723	3.9843848794235495	2.097773502647386	3.317855081662887	2.1436201537623574	1.5874745962201542	1.148622312497286	2.185275346611348	2.8755801110545183	2.1983162747047005	0.6781611138226021	2.250166786409637	2.0757464861706096	2.500769496023014	1.0392931036184183	3.854186005319699	1.4692462526874321	4.397751755921582	3.3159465298518596	2.519903366593576	3.8059834165384085	4.3646159861650276
